日,date,weekday,weekday_en,weekday_short,is_weekend,is_holiday,holiday_name,rokuyo,is_ichiryu_manbai,jikkan_junishi,jikkan,junishi,jikkan_gogyou,junishi_gogyou,jikkan_yin_yang,junishi_animal,juuni_un,is_kuubou,kuubou_type,kuubou_effect,season_24,moon_phase,daily_keyword,color_of_the_day,recommended_tea,lucky_number,power_stone,aroma_oil,meditation_theme,flower_of_the_day,energy_advice,zodiac_influence,tarot_card,wise_quote,recommended_music,recommended_food,crystal_healing,feng_shui_tip
11,2030-09-11,水曜日,Wednesday,Wed,False,False,,先勝,False,乙巳,乙,巳,木,火,陰,蛇,胎,False,,,,調査中,守護霊のささやき,空色,生姜茶,56,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,牡牛座,正義 - バランス,調和は美の根源,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
12,2030-09-12,木曜日,Thursday,Thu,False,False,,友引,True,丙午,丙,午,火,火,陽,馬,養,False,,,,調査中,願いが叶う予感,若草色,黒豆茶,57,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,双子座,吊られた男 - 犠牲,希望は明日への光,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
13,2030-09-13,金曜日,Friday,Fri,False,False,,先負,False,丁未,丁,未,火,土,陰,羊,長生,False,,,,調査中,心のデトックス,黄金色,アールグレイ,58,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,蟹座,死神 - 変容,慈悲は魂の栄養,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
14,2030-09-14,土曜日,Saturday,Sat,True,False,,仏滅,False,戊申,戊,申,土,金,陽,猿,沐浴,False,,,,調査中,創造力爆発,鋼青色,カモミールティー,59,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,獅子座,節制 - 調和,一歩一歩が大切な旅路,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
15,2030-09-15,日曜日,Sunday,Sun,True,False,,大安,False,己酉,己,酉,土,金,陰,鶏,冠帯,False,,,,調査中,人との縁を結ぶ,深紅色,ペパーミントティー,60,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,乙女座,悪魔 - 誘惑,今日という日は二度と来ない,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
16,2030-09-16,月曜日,Monday,Mon,False,True,敬老の日,赤口,False,庚戌,庚,戌,金,土,陽,犬,建禄,False,,,,調査中,未来への種まき,金色,緑茶,61,アクアマリン,オレンジ,マインドフルネス,菊 - 高貴,創造性を発揮する時,天秤座,塔 - 変革,心の平安が真の豊かさ,ヒーリング,蒸し魚,ブラックトルマリン - 邪気払い,水回りの掃除
17,2030-09-17,火曜日,Tuesday,Tue,False,False,,先勝,True,辛亥,辛,亥,金,水,陰,猪,帝旺,False,,,,調査中,宝物発見の予感,朱色,ほうじ茶,62,ガーネット,レモングラス,ボディスキャン,蓮 - 清らかな心,内省の時間を作る日,蠍座,星 - 希望,変化は成長の扉,ネイチャーサウンド,豆腐料理,シトリン - 金運上昇,不要な物を手放す
18,2030-09-18,水曜日,Wednesday,Wed,False,False,,友引,False,壬子,壬,子,水,水,陽,鼠,衰,False,,,,調査中,内なる光が輝く,空色,ジャスミンティー,63,ムーンストーン,イランイラン,愛と光の瞑想,薔薇 - 愛情,感謝を表現する日,射手座,月 - 幻想,感謝の心が幸福を呼ぶ,瞑想音楽,発酵食品,ラピスラズリ - 真実の洞察,東向きに花を飾る
19,2030-09-19,木曜日,Thursday,Thu,False,False,,先負,False,癸丑,癸,丑,水,土,陰,牛,病,False,,,,調査中,調和のメロディ,若草色,ルイボスティー,64,ラピスラズリ,サンダルウッド,チャクラ調整,向日葵 - 憧れ,勇気を出して行動する時,山羊座,太陽 - 成功,愛は最も強いエネルギー,ピアノソロ,ナッツとドライフルーツ,ムーンストーン - 女性性,ピンク色で恋愛運向上
20,2030-09-20,金曜日,Friday,Fri,False,False,,仏滅,False,甲寅,甲,寅,木,木,陽,虎,絶,False,,,,調査中,自然の叡智授受,黄金色,ローズヒップティー,65,マラカイト,フランキンセンス,グラウンディング,紫陽花 - 移り気,直感に従う日,水瓶座,審判 - 再生,困難は成長のギフト,オルゴール,ハーブティーと蜂蜜,ガーネット - 情熱,金色で金運アップ
21,2030-09-21,土曜日,Saturday,Sat,True,False,,大安,False,乙卯,乙,卯,木,木,陰,兎,胎,False,,,,調査中,知恵の泉湧出,鋼青色,白茶,66,オニキス,ジャスミン,エネルギー浄化,牡丹 - 富貴,学びを深める好機,魚座,世界 - 完成,今この瞬間が全て,シンギングボウル,旬の果物,アクアマリン - 平和,緑で健康運向上
22,2030-09-22,日曜日,Sunday,Sun,True,False,,赤口,False,丙辰,丙,辰,火,土,陽,龍,養,True,辰巳,財運・社会,,調査中,至福の時間軸,深紅色,烏龍茶,67,シトリン,ベルガモット,未来創造,百合 - 純粋,愛を分かち合う日,牡羊座,愚者 - 新しい始まり,笑顔は心の太陽,チルアウト,薬膳粥,ペリドット - 癒し,赤で活力を高める
23,2030-09-23,月曜日,Monday,Mon,False,True,秋分の日,先勝,False,丁巳,丁,巳,火,火,陰,蛇,長生,True,辰巳,財運・社会,,調査中,運気上昇の兆し,金色,玄米茶,68,ペリドット,ティーツリー,過去の癒し,カーネーション - 母の愛,エネルギーを充電する時,牡牛座,魔術師 - 創造力,優しさは伝染する,ボサノバ,温野菜,オニキス - 意志力,青で冷静さを保つ
24,2030-09-24,火曜日,Tuesday,Tue,False,False,,友引,True,戊午,戊,午,土,火,陽,馬,沐浴,False,,,,調査中,心の扉が開放,朱色,抹茶,69,トルマリン,ゼラニウム,内なる平和,コスモス - 乙女の真心,変化を受け入れる日,双子座,女教皇 - 直感,夢は現実の種,レゲエ,海藻料理,マラカイト - 変容,紫で精神性を高める
25,2030-09-25,水曜日,Wednesday,Wed,False,False,,先負,False,己未,己,未,土,土,陰,羊,冠帯,False,,,,調査中,宇宙との同調,空色,柚子茶,70,オパール,パチュリ,宇宙との繋がり,すずらん - 謙遜,夢を描く時間,蟹座,女帝 - 豊穣,勇気は恐れを超越する,フォーク,きのこ類,ターコイズ - 護符,オレンジで社交性向上
26,2030-09-26,木曜日,Thursday,Thu,False,False,,仏滅,False,庚申,庚,申,金,金,陽,猿,建禄,False,,,,調査中,愛のバイブレーション,若草色,生姜茶,71,ターコイズ,シダーウッド,直感力向上,菜の花 - 快活,心を整理する日,獅子座,皇帝 - 安定,知恵は経験から生まれる,インストゥルメンタル,根菜の煮物,オパール - 創造性,黄色で明るさを増す
27,2030-09-27,金曜日,Friday,Fri,False,False,,大安,False,辛酉,辛,酉,金,金,陰,鶏,帝旺,False,,,,調査中,豊かさの波動,黄金色,黒豆茶,72,エメラルド,カモミール,創造性開花,藤 - 優しさ,自然と触れ合う日,乙女座,教皇 - 叡智,調和は美の根源,ワールドミュージック,自然食品,エメラルド - 豊穣,白で清浄化
28,2030-09-28,土曜日,Saturday,Sat,True,False,,赤口,False,壬戌,壬,戌,水,土,陽,犬,衰,False,,,,調査中,運命の扉が開く日,鋼青色,アールグレイ,73,アメジスト,ラベンダー,感謝の瞑想,桜 - 精神の美,今日は新しい挑戦の時,天秤座,恋人 - 選択,希望は明日への光,クラシック,季節の野菜スープ,アメジスト - 心の浄化,玄関を清潔に保つ
29,2030-09-29,日曜日,Sunday,Sun,True,False,,先勝,True,癸亥,癸,亥,水,水,陰,猪,病,False,,,,調査中,宇宙からのメッセージ,深紅色,カモミールティー,74,ローズクォーツ,ユーカリ,慈悲の瞑想,梅 - 気品,休息を大切にする日,蠍座,戦車 - 意志力,慈悲は魂の栄養,ジャズ,玄米おにぎり,ローズクォーツ - 愛の波動,観葉植物で気の流れを良くする
30,2030-09-30,月曜日,Monday,Mon,False,False,,友引,False,甲子,甲,子,木,水,陽,鼠,絶,False,,,,調査中,奇跡を呼ぶ波動,金色,ペパーミントティー,75,クリスタル,ローズマリー,呼吸に集中,椿 - 控えめな素晴らしさ,人との繋がりを深める日,射手座,力 - 内なる強さ,一歩一歩が大切な旅路,アンビエント,緑黄色野菜サラダ,クリアクォーツ - エネルギー増幅,鏡で光を取り入れる
